6       3       2
1
252     As you click the heels of the ruby slippers, the world around you
252     is transformed into a swirling mist and you get the sensation that
252     you are moving at great speed.  Unfortunately, your flight is cut
252     short by the wumpus who seems able to navigate even more effectively
252     in the misty world.  With a strength beyond defense, the wumpus grabs
252     you by the neck.  Your life passes before you as the wumpus hungrily
252     eyes its captive.
253     Before you is a low cliff, some five fathoms high, with a
253     broken and jagged top.  Over it water trickles down a wide
253     cleft.  To the north there is a flight of stairs cut in the rock.
253     The main road runs both east and west from here.
254     A dark still lake stretches before you.  Not even your lantern
254     is reflected in its sullen surface.  Beyond the ominous water
254     are reared vast cliffs.  There is a descending staircase to the
254     west which joins a path that goes northward around the eastern
254     edge of the lake.
255     The path ends in jumble of boulders.
256     The water looks very unpleasant, and I can't swim.
257     You are on a stony ridge overlooking the southern end of a dark
257     lake.  A road meanders away to the south.  Below you, between the
257     water's edge and the looming cliffs, there is a small sandy beach.
258     You are on a beach by a solid stone cliff.  You can make out the
258     edge of a dark body of water a short distance to the north.
259     You are at the foot of a huge stairway that runs into a seemingly
259     solid granite wall.  The stairs climb eastwards into darkness.
260     You have reached an arched passage with a level floor leading
260     eastward and stairs descending westward.  There is also a path
260     to the south.
261     You are in a descending E/W passage.  The air is hot and
261     stifling, although a current of cooler air can be felt issuing
261     from some invisible openings on your right and left.
262     You're in an E/W passage crossed with fissures and chasms.
262     A seven foot crack blocks the passage to the east.  Beyond
262     the crack the passage winds on into the dark.  The passage
262     is still descending to the east here, so that the other ledge
262     is perhaps three feet below this one.
263     To the west the passage is split by a seven foot crack, and you
263     can see the far edge above you.  To the east there is darkness.
264     How am I expected to deal with that seven foot crack?!
265     To the east stands a wide dark arch opening into three
265     passages.  All lead eastwards; but the left-handed passage
265     plunges down, while the right-hand climbs up, and the middle
265     way seems to run on, smooth and level but very narrow.
265     To the north of the great arch stands a stone door, half open.
